date,latitude,longitude,temperature_k,temperature_c
2005-06-19,22.999693294401865,72.60115569230976,306.03614171346027,32.88614171346029
2005-06-20,22.999693294401865,72.60115569230976,305.04919751485187,31.899197514851892
2005-06-21,22.999693294401865,72.60115569230976,304.3032220204671,31.153222020467126
2005-06-22,22.999693294401865,72.60115569230976,304.01012420654297,30.86012420654299
2005-06-23,22.999693294401865,72.60115569230976,303.0392958323161,29.889295832316122
2005-06-24,22.999693294401865,72.60115569230976,302.08702150980633,28.937021509806357
2005-06-25,22.999693294401865,72.60115569230976,301.80052375793457,28.650523757934593
2005-06-26,22.999693294401865,72.60115569230976,301.63812319437665,28.48812319437667
2005-06-27,22.999693294401865,72.60115569230976,300.16468747456867,27.01468747456869
2005-06-28,22.999693294401865,72.60115569230976,300.23873202006024,27.088732020060263
2005-06-29,22.999693294401865,72.60115569230976,299.62728055318195,26.47728055318197
2005-06-30,22.999693294401865,72.60115569230976,299.8239097595215,26.673909759521507
2005-07-01,22.999693294401865,72.60115569230976,298.67980766296387,25.52980766296389
2005-07-02,22.999693294401865,72.60115569230976,298.37500699361163,25.225006993611657
2005-07-03,22.999693294401865,72.60115569230976,299.474058787028,26.324058787028036
2005-07-04,22.999693294401865,72.60115569230976,301.95470873514813,28.804708735148154
2005-07-05,22.999693294401865,72.60115569230976,302.35853894551593,29.208538945515954
2005-07-06,22.999693294401865,72.60115569230976,302.4476712544759,29.297671254475915
2005-07-07,22.999693294401865,72.60115569230976,302.18535804748535,29.035358047485374
2005-07-08,22.999693294401865,72.60115569230976,301.8355191548665,28.68551915486654
2005-07-09,22.999693294401865,72.60115569230976,301.88894844055176,28.73894844055178
2005-07-10,22.999693294401865,72.60115569230976,302.17031415303546,29.020314153035486
2005-07-11,22.999693294401865,72.60115569230976,302.63000933329266,29.480009333292685
2005-07-12,22.999693294401865,72.60115569230976,301.9107977549235,28.760797754923544
2005-07-13,22.999693294401865,72.60115569230976,301.6048291524251,28.454829152425134
2005-07-14,22.999693294401865,72.60115569230976,301.9694360097249,28.81943600972494
2005-07-15,22.999693294401865,72.60115569230976,301.6712646484375,28.521264648437523
2005-07-16,22.999693294401865,72.60115569230976,301.4861036936442,28.336103693644247
2005-07-17,22.999693294401865,72.60115569230976,301.7559159596761,28.60591595967611
2005-07-18,22.999693294401865,72.60115569230976,302.5714422861735,29.421442286173544
2005-07-19,22.999693294401865,72.60115569230976,303.0349655151367,29.88496551513674
2005-07-20,22.999693294401865,72.60115569230976,302.7096691131592,29.559669113159202
2005-07-21,22.999693294401865,72.60115569230976,302.5945587158203,29.444558715820335
2005-07-22,22.999693294401865,72.60115569230976,302.66755930582684,29.517559305826865
2005-07-23,22.999693294401865,72.60115569230976,302.8965479532878,29.746547953287802
2005-07-24,22.999693294401865,72.60115569230976,303.00901285807294,29.85901285807296
2005-07-25,22.999693294401865,72.60115569230976,303.1696383158366,30.01963831583663
2005-07-26,22.999693294401865,72.60115569230976,302.7348442077637,29.584844207763695
2005-07-27,22.999693294401865,72.60115569230976,300.3620026906331,27.212002690633142
2005-07-28,22.999693294401865,72.60115569230976,298.3826363881429,25.232636388142907
2005-07-29,22.999693294401865,72.60115569230976,298.48538335164386,25.335383351643884
2005-07-30,22.999693294401865,72.60115569230976,299.84614753723145,26.696147537231468
2005-07-31,22.999693294401865,72.60115569230976,300.5534076690674,27.403407669067406
2005-08-01,22.999693294401865,72.60115569230976,299.37654813130695,26.22654813130697
2005-08-02,22.999693294401865,72.60115569230976,298.2136224110921,25.063622411092126
